학교명,시도,행정구,학교급,설립,지역규모,위도,경도,학생수,교원수,정규교원수,기간제교원수,직원수,교원1인당학생수,학생1인당교지면적,기간제비율,정규교원비율,직원당학생수,학생수_log,교지면적_log,cluster,cluster_type,최종유형,과밀score,소멸score,교원밀도_norm,기간제score,과밀등급,소멸등급,기간제등급,과밀target,소멸target,기간제target
마지초등학교,경기,파주시,초등학교,공립,특수지역,37.95209235,126.9197386,151.0,19.0,17.0,2.0,13.0,7.9,87.5,0.10526315789473684,0.8947368421052632,11.615384615384615,5.0238805208462765,4.483002552013883,2,일반형,일반형,4.7445197740113,0.028289473684210528,0.2900763358778626,0.16070711128967455,일반,일반,일반,0,0,0
만선초등학교,경기,광주시,초등학교,공립,읍지역,37.36640135,127.4111165,59.0,15.0,11.0,4.0,10.0,3.9,178.1,0.26666666666666666,0.7333333333333333,5.9,4.0943445622221,5.187944309066666,0,도심밀집형,과밀형,2.3422333891680625,0.03958333333333333,0.13740458015267176,0.22788804071246818,일반,일반,일반,0,0,0
만송초등학교,경기,양주시,초등학교,공립,시,37.79758552,127.0851619,308.0,30.0,26.0,4.0,14.0,10.3,39.5,0.13333333333333333,0.8666666666666667,22.0,5.733341276897746,3.7013019741124933,3,초과밀형,과밀형,6.189876543209877,0.017747155235410796,0.3816793893129771,0.20783715012722645,일반,일반,일반,0,0,0
만안초등학교,경기,안양시,초등학교,공립,시,37.40664496,126.9167372,436.0,40.0,33.0,7.0,18.0,10.9,52.3,0.175,0.825,24.22222222222222,6.07993319509559,3.975936331171799,3,초과밀형,과밀형,6.54750469043152,0.013339286710944913,0.40458015267175573,0.24387404580152672,일반,일반,일반,0,0,0
만정중학교,경기,안성시,중학교,공립,읍지역,37.0086015,127.1729856,936.0,65.0,55.0,10.0,15.0,14.4,14.1,0.15384615384615385,0.8461538461538461,62.4,6.842683282238422,2.714694743820879,1,소멸위험형,소멸위험형,8.666490066225165,0.00810937550532001,0.5381679389312978,0.26914268937169705,일반,일반,일반,0,0,0
만정초등학교,경기,안성시,초등학교,공립,읍지역,37.00694109,127.171735,868.0,50.0,47.0,3.0,21.0,17.4,15.0,0.06,0.94,41.333333333333336,6.767343125265392,2.772588722239781,1,소멸위험형,소멸위험형,10.465,0.010379295561722963,0.6526717557251909,0.23780152671755728,TOP3,일반,일반,1,0,0
망월초등학교,경기,하남시,초등학교,공립,시,37.57083433,127.1806492,1575.0,87.0,77.0,10.0,27.0,18.1,7.3,0.11494252873563218,0.8850574712643678,58.333333333333336,7.362645270417825,2.1162555148025524,1,소멸위험형,소멸위험형,10.90819277108434,0.005999077065066913,0.6793893129770994,0.28427656400807233,TOP3,일반,일반,1,0,0
망포고등학교,경기,수원시,고등학교,공립,시,37.23382741,127.0464357,834.0,78.0,62.0,16.0,18.0,10.7,16.2,0.20512820512820512,0.7948717948717948,46.333333333333336,6.727431724850855,2.8449093838194073,3,초과밀형,과밀형,6.4432558139534875,0.006927916319260214,0.3969465648854961,0.26267371305539244,일반,일반,일반,0,0,0
망포중학교,경기,수원시,중학교,공립,시,37.23823478,127.0559614,1071.0,74.0,63.0,11.0,19.0,14.5,11.8,0.14864864864864866,0.8513513513513513,56.36842105263158,6.977281341630747,2.5494451709255714,1,소멸위험형,소멸위험형,8.73125,0.007133084577114428,0.5419847328244275,0.26664947390138233,일반,일반,일반,0,0,0
망포초등학교,경기,수원시,초등학교,공립,시,37.24065005,127.0470226,2133.0,118.0,104.0,14.0,32.0,18.1,6.2,0.11864406779661017,0.8813559322033898,66.65625,7.665753431861699,1.9740810260220096,1,소멸위험형,소멸위험형,10.915555555555557,0.004435982452962441,0.6793893129770994,0.28686764135075693,TOP3,일반,일반,1,0,0
매류초등학교,경기,여주시,초등학교,공립,면지역,37.27384544,127.557554,41.0,12.0,10.0,2.0,11.0,3.4,267.1,0.16666666666666666,0.8333333333333334,3.727272727272727,3.7376696182833684,5.591360045241914,0,도심밀집형,과밀형,2.041491980604252,0.05036630036630037,0.11832061068702289,0.1521628498727735,일반,일반,일반,0,0,0
매봉초등학교,경기,용인시,초등학교,공립,시,37.31003125,127.0733254,917.0,58.0,51.0,7.0,19.0,15.8,17.1,0.1206896551724138,0.8793103448275862,48.26315789473684,6.822197390620491,2.89591193827178,1,소멸위험형,소멸위험형,9.502099447513812,0.009019238580554633,0.5916030534351145,0.26196367465122405,일반,일반,일반,0,0,0
매산초등학교,경기,수원시,초등학교,공립,시,37.27214613,127.0107555,611.0,41.0,36.0,5.0,19.0,14.9,40.9,0.12195121951219512,0.8780487804878049,32.1578947368421,6.416732282512326,3.735285826928092,1,소멸위험형,소멸위험형,8.949546539379474,0.012721755368814192,0.5572519083969466,0.25254142617762054,일반,일반,일반,0,0,0
매송중학교,경기,성남시,중학교,공립,시,37.39673763,127.1233688,477.0,35.0,29.0,6.0,13.0,13.6,24.1,0.17142857142857143,0.8285714285714286,36.69230769230769,6.169610732491456,3.2228678461377385,1,소멸위험형,소멸위험형,8.17593625498008,0.014934913993491398,0.5076335877862596,0.2722900763358779,일반,일반,일반,0,0,0
매양중학교,경기,광주시,중학교,공립,시,37.36899691,127.2478043,884.0,73.0,51.0,22.0,14.0,12.1,16.5,0.3013698630136986,0.6986301369863014,63.142857142857146,6.785587645007929,2.8622008809294686,1,소멸위험형,소멸위험형,7.282857142857143,0.007321728508169187,0.45038167938931295,0.34607340792638286,일반,일반,일반,0,0,0
매여울초등학교,경기,수원시,초등학교,공립,시,37.27057611,127.0370179,441.0,33.0,29.0,4.0,14.0,13.4,17.4,0.12121212121212122,0.8787878787878788,31.5,6.091309882077698,2.91235066461494,1,소멸위험형,소멸위험형,8.061739130434782,0.01583710407239819,0.5000000000000001,0.23484848484848486,일반,일반,일반,0,0,0
매원고등학교,경기,수원시,고등학교,공립,시,37.26565476,127.0545337,881.0,80.0,68.0,12.0,19.0,11.0,14.5,0.15,0.85,46.36842105263158,6.782192056006791,2.740840023925201,1,소멸위험형,소멸위험형,6.6258064516129025,0.006739732930209121,0.4083969465648855,0.22751908396946563,일반,일반,일반,0,0,0
매원중학교,경기,수원시,중학교,공립,시,37.26661639,127.0452492,483.0,47.0,34.0,13.0,14.0,10.3,22.8,0.2765957446808511,0.723404255319149,34.5,6.182084906716632,3.169685580677429,3,초과밀형,과밀형,6.196806722689076,0.011449724517906336,0.3816793893129771,0.30812083807048884,일반,일반,일반,0,0,0
매원초등학교,경기,수원시,초등학교,공립,시,37.27438801,127.0637213,1294.0,75.0,65.0,10.0,22.0,17.3,10.7,0.13333333333333333,0.8666666666666667,58.81818181818182,7.166265974133638,2.4595888418037104,1,소멸위험형,소멸위험형,10.414188034188035,0.006965047754521439,0.6488549618320612,0.28798982188295164,TOP3,일반,일반,1,0,0
매탄고등학교,경기,수원시,고등학교,공립,시,37.26262774,127.0447779,1022.0,86.0,76.0,10.0,21.0,11.9,13.4,0.11627906976744186,0.8837209302325582,48.666666666666664,6.930494765951626,2.667228206581955,1,소멸위험형,소멸위험형,7.167777777777777,0.006235884990056291,0.44274809160305345,0.21421977631812533,일반,일반,일반,0,0,0
매탄중학교,경기,수원시,중학교,공립,시,37.26073463,127.039259,692.0,57.0,45.0,12.0,15.0,12.1,14.5,0.21052631578947367,0.7894736842105263,46.13333333333333,6.541029999189903,2.740840023925201,1,소멸위험형,소멸위험형,7.285806451612903,0.009342190376673136,0.45038167938931295,0.28248292486942544,일반,일반,일반,0,0,0
매탄초등학교,경기,수원시,초등학교,공립,시,37.26415677,127.0431916,1172.0,73.0,64.0,9.0,24.0,16.1,12.5,0.1232876712328767,0.8767123287671232,48.833333333333336,7.067319848653476,2.6026896854443837,1,소멸위험형,소멸위험형,9.68962962962963,0.007183014216262299,0.6030534351145039,0.26721740039736486,일반,일반,일반,0,0,0
매향여자정보고등학교,경기,수원시,고등학교,사립,시,37.28457355,127.0186217,660.0,77.0,53.0,24.0,17.0,8.6,27.6,0.3116883116883117,0.6883116883116883,38.8235294117647,6.493753839851686,3.353406717825807,3,초과밀형,과밀형,5.173986013986013,0.0071666860622987705,0.31679389312977096,0.31321998612074947,일반,일반,일반,0,0,0
매향중학교,경기,수원시,중학교,사립,시,37.28575833,127.019207,440.0,36.0,18.0,18.0,16.0,12.2,41.4,0.5,0.5,27.5,6.089044875446846,3.7471483622379123,3,초과밀형,과밀형,7.32943396226415,0.014647300361586077,0.4541984732824427,0.48625954198473276,일반,일반,TOP3,0,0,1
매현중학교,경기,수원시,중학교,공립,시,37.25486284,127.0427153,460.0,41.0,31.0,10.0,15.0,11.2,30.4,0.24390243902439024,0.7560975609756098,30.666666666666668,6.133398042996649,3.4468078929142076,3,초과밀형,과밀형,6.732738853503185,0.012989360603243466,0.416030534351145,0.29554086762241666,일반,일반,일반,0,0,0
매현초등학교,경기,수원시,초등학교,공립,시,37.25654437,127.0420138,329.0,23.0,22.0,1.0,16.0,14.3,38.0,0.043478260869565216,0.9565217391304348,20.5625,5.799092654460526,3.6635616461296463,3,초과밀형,과밀형,8.59025641025641,0.022348484848484847,0.534351145038168,0.19074012612014604,일반,일반,일반,0,0,0
매홀고등학교,경기,오산시,고등학교,공립,시,37.16945751,127.06885,957.0,72.0,56.0,16.0,21.0,13.3,14.6,0.2222222222222222,0.7777777777777778,45.57142857142857,6.86484777797086,2.747270914255491,1,소멸위험형,소멸위험형,8.005641025641026,0.007371235736551606,0.4961832061068702,0.3044105173876166,일반,일반,일반,0,0,0
매홀중학교,경기,오산시,중학교,공립,시,37.16800267,127.0688472,1159.0,74.0,56.0,18.0,20.0,15.7,11.1,0.24324324324324326,0.7567567567567568,57.95,7.05617528410041,2.4932054526026954,1,소멸위험형,소멸위험형,9.45305785123967,0.007097701149425288,0.5877862595419847,0.3466061481328657,일반,일반,일반,0,0,0
매홀초등학교,경기,오산시,초등학교,공립,시,37.1627718,127.0632836,174.0,24.0,21.0,3.0,10.0,7.3,59.9,0.125,0.875,17.4,5.1647859739235145,4.109233174715851,2,일반형,일반형,4.386568144499179,0.022857142857142857,0.26717557251908397,0.16765267175572518,일반,일반,일반,0,0,0
매화초등학교,경기,안산시,초등학교,공립,시,37.30591091,126.862365,430.0,31.0,26.0,5.0,18.0,13.9,40.9,0.16129032258064516,0.8387096774193549,23.88888888888889,6.066108090103747,3.735285826928092,3,초과밀형,과밀형,8.349546539379475,0.016785092807424594,0.5190839694656489,0.2686284166461463,일반,일반,일반,0,0,0
명당초등학교,경기,수원시,초등학교,공립,시,37.25225192,127.0393016,240.0,19.0,16.0,3.0,10.0,12.6,49.8,0.15789473684210525,0.8421052631578947,24.0,5.484796933490655,3.927896354584436,3,초과밀형,과밀형,7.567874015748031,0.0270746887966805,0.46946564885496184,0.2513660104459622,일반,일반,일반,0,0,0
명덕초등학교,경기,안성시,초등학교,공립,면지역,37.0507111,127.2626765,52.0,11.0,10.0,1.0,9.0,4.7,206.7,0.09090909090909091,0.9090909090909091,5.777777777777778,3.970291913552122,5.336094730882067,0,도심밀집형,과밀형,2.8219258545979775,0.051100628930817606,0.16793893129770995,0.11401804302567661,일반,일반,일반,0,0,0
명륜여자중학교,경기,안성시,중학교,사립,시,37.00503274,127.2751069,427.0,32.0,25.0,7.0,6.0,13.3,11.7,0.21875,0.78125,71.16666666666667,6.059123195581797,2.5416019934645457,1,소멸위험형,소멸위험형,8.011496062992126,0.016319739450580573,0.4961832061068702,0.30197996183206105,일반,일반,일반,0,0,0
명문고등학교,경기,광명시,고등학교,공립,시,37.47057166,126.8498885,880.0,79.0,74.0,5.0,24.0,11.1,19.4,0.06329113924050633,0.9367088607594937,36.666666666666664,6.78105762593618,3.0155349008501706,3,초과밀형,과밀형,6.679607843137254,0.006817536889897844,0.41221374045801523,0.167967919605759,일반,일반,일반,0,0,0
명인중학교,경기,수원시,중학교,공립,시,37.29223274,126.9930863,915.0,63.0,54.0,9.0,17.0,14.5,13.1,0.14285714285714285,0.8571428571428571,53.8235294117647,6.82001636467413,2.6461747973841225,1,소멸위험형,소멸위험형,8.72836879432624,0.008358351528384279,0.5419847328244275,0.26259541984732826,일반,일반,일반,0,0,0
명인초등학교,경기,수원시,초등학교,공립,시,37.29423188,126.9948897,602.0,41.0,37.0,4.0,19.0,14.7,18.3,0.0975609756097561,0.9024390243902439,31.68421052631579,6.401917196727186,2.9601050959108397,1,소멸위험형,소멸위험형,8.840725388601035,0.01273394930111348,0.549618320610687,0.23317817911003536,일반,일반,일반,0,0,0
명학초등학교,경기,안양시,초등학교,공립,시,37.37997664,126.9344732,334.0,30.0,27.0,3.0,12.0,11.1,42.3,0.1,0.9,27.833333333333332,5.814130531825066,3.768152635008444,3,초과밀형,과밀형,6.669237875288683,0.017621569571497353,0.41221374045801523,0.19366412213740455,일반,일반,일반,0,0,0
모가중학교,경기,이천시,중학교,공립,면지역,37.17611903,127.4733746,58.0,15.0,10.0,5.0,7.0,3.9,442.2,0.3333333333333333,0.6666666666666666,8.285714285714286,4.07753744390572,6.094021135433074,0,도심밀집형,과밀형,2.340902527075812,0.03972457627118644,0.13740458015267176,0.27455470737913484,일반,일반,일반,0,0,0
모당초등학교,경기,고양시,초등학교,공립,시,37.67953059,126.7807721,673.0,46.0,41.0,5.0,15.0,14.6,17.8,0.10869565217391304,0.8913043478260869,44.86666666666667,6.513230110912307,2.9338568698359038,1,소멸위험형,소멸위험형,8.78127659574468,0.0113801376349517,0.5458015267175573,0.2398274145370063,일반,일반,일반,0,0,0
모락고등학교,경기,의왕시,고등학교,공립,시,37.36997131,126.9670058,602.0,58.0,52.0,6.0,14.0,10.4,28.0,0.10344827586206896,0.896551724137931,43.0,6.401917196727186,3.367295829986474,3,초과밀형,과밀형,6.253793103448276,0.009303763667538016,0.3854961832061069,0.18806264806528034,일반,일반,일반,0,0,0
모락중학교,경기,의왕시,중학교,공립,시,37.3680803,126.9677165,639.0,53.0,45.0,8.0,13.0,12.1,20.3,0.1509433962264151,0.8490566037735849,49.15384615384615,6.461468176353717,3.0587070727153796,3,초과밀형,과밀형,7.278779342723005,0.01004050925925926,0.45038167938931295,0.24077488117528445,일반,일반,일반,0,0,0
모락초등학교,경기,의왕시,초등학교,공립,시,37.35869385,126.9734963,373.0,31.0,25.0,6.0,11.0,12.0,34.1,0.1935483870967742,0.8064516129032258,33.90909090909091,5.924255797414532,3.55820113047182,3,초과밀형,과밀형,7.211396011396011,0.016961898395721924,0.4465648854961832,0.2694533366165969,일반,일반,일반,0,0,0
모현중학교,경기,용인시,중학교,공립,읍지역,37.3438498,127.231589,522.0,44.0,36.0,8.0,12.0,11.9,34.6,0.18181818181818182,0.8181818181818182,43.5,6.259581464064923,3.572345637857985,3,초과밀형,과밀형,7.15123595505618,0.012067134055661781,0.44274809160305345,0.26009715475364326,일반,일반,일반,0,0,0
모현초등학교,경기,용인시,초등학교,공립,읍지역,37.34347639,127.2284867,190.0,23.0,18.0,5.0,10.0,8.3,100.3,0.21739130434782608,0.782608695652174,19.0,5.25227342804663,4.618086411254637,2,일반형,일반형,4.983948667324778,0.02345113438045375,0.3053435114503817,0.24377696647859276,일반,일반,일반,0,0,0
목감고등학교,경기,시흥시,고등학교,공립,시,37.37222339,126.8571834,704.0,73.0,60.0,13.0,18.0,9.6,10.2,0.1780821917808219,0.821917808219178,39.111111111111114,6.558197802812269,2.4159137783010487,3,초과밀형,과밀형,5.795714285714285,0.007465976614912786,0.3549618320610687,0.23114608386489593,일반,일반,일반,0,0,0
목감초등학교,경기,시흥시,초등학교,공립,시,37.38681999,126.8588871,301.0,24.0,20.0,4.0,13.0,12.5,42.7,0.16666666666666666,0.8333333333333334,23.153846153846153,5.71042701737487,3.7773481021015445,3,초과밀형,과밀형,7.509153318077804,0.02165562913907285,0.46564885496183206,0.25636132315521626,일반,일반,일반,0,0,0
목암중학교,경기,고양시,중학교,공립,시,37.71407596,126.9057794,776.0,72.0,53.0,19.0,17.0,10.8,16.2,0.2638888888888889,0.7361111111111112,45.64705882352941,6.655440350367647,2.8449093838194073,3,초과밀형,과밀형,6.503255813953489,0.007492815711993794,0.40076335877862596,0.30495122985580997,일반,일반,일반,0,0,0
목암초등학교,경기,고양시,초등학교,공립,시,37.71418948,126.90466,835.0,52.0,47.0,5.0,25.0,16.1,14.6,0.09615384615384616,0.9038461538461539,33.4,6.728628613084702,2.747270914255491,1,소멸위험형,소멸위험형,9.685641025641026,0.010032048388552857,0.6030534351145039,0.24822372284204347,일반,일반,일반,0,0,0
무봉초등학교,경기,화성시,초등학교,공립,시,37.20298743,127.1168058,676.0,45.0,38.0,7.0,17.0,15.0,17.8,0.15555555555555556,0.8444444444444444,39.76470588235294,6.517671272912275,2.9338568698359038,1,소멸위험형,소멸위험형,9.02127659574468,0.011608117654614346,0.5610687022900764,0.2772094995759118,일반,일반,일반,0,0,0
무원고등학교,경기,고양시,고등학교,공립,시,37.61907994,126.8381619,777.0,76.0,62.0,14.0,18.0,10.2,13.5,0.18421052631578946,0.8157894736842105,43.166666666666664,6.656726524178391,2.6741486494265287,3,초과밀형,과밀형,6.147586206896551,0.007136180015357394,0.3778625954198473,0.24230614704700681,일반,일반,일반,0,0,0
무원중학교,경기,고양시,중학교,공립,시,37.6176865,126.8305817,460.0,41.0,33.0,8.0,13.0,11.2,23.9,0.1951219512195122,0.8048780487804879,35.38461538461539,6.133398042996649,3.214867803470662,3,초과밀형,과밀형,6.736064257028112,0.012989360603243466,0.416030534351145,0.26139452615900205,일반,일반,일반,0,0,0
무원초등학교,경기,고양시,초등학교,공립,시,37.6176977,126.8316582,645.0,44.0,38.0,6.0,18.0,14.7,17.1,0.13636363636363635,0.8636363636363636,35.833333333333336,6.470799503782602,2.89591193827178,1,소멸위험형,소멸위험형,8.84209944751381,0.011885104919160647,0.549618320610687,0.26034004163775154,일반,일반,일반,0,0,0
문기초등학교,경기,안성시,초등학교,공립,읍지역,37.00759866,127.1935952,479.0,34.0,31.0,3.0,19.0,14.1,23.5,0.08823529411764706,0.9117647058823529,25.210526315789473,6.173786103901937,3.1986731175506815,1,소멸위험형,소멸위험형,8.476326530612244,0.015327380952380952,0.5267175572519084,0.21977997305792546,일반,일반,일반,0,0,0
